,lcbatch,sortday,MS_Run,celltype,id,channel,sub,Set,well,label,sample.x,sample.y,isoTime,diameter,elongation,slide,field,dropXPos,dropYPos,pickupXPos,pickupYPos,wellAlph,wellNum
181,C,B,98,carrier,i181,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,C,B,98,reference,i182,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,C,B,98,unused,i183,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,C,B,98,unused,i184,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,C,B,98,u,i185,Reporter.intensity.5,NA,XeAL00229,N11,5,u,d0,11:16:34 AM,18.67,1.44,2,1,31,60,37,58,N,11
186,C,B,98,u,i186,Reporter.intensity.6,NA,XeAL00229,N11,6,u,d0,11:16:36 AM,19.53,1.34,2,1,35,60,37,58,N,11
187,C,B,98,u,i187,Reporter.intensity.7,NA,XeAL00229,N11,7,u,d0,11:16:38 AM,21.69,1.69,2,1,39,60,37,58,N,11
188,C,B,98,u,i188,Reporter.intensity.8,NA,XeAL00229,N11,8,u,d0,11:16:40 AM,21.56,1.65,2,1,43,60,37,58,N,11
189,C,B,98,u,i189,Reporter.intensity.9,NA,XeAL00229,N11,9,u,d0,11:16:53 AM,23.77,1.49,2,1,33,64,37,58,N,11
190,C,B,98,u,i190,Reporter.intensity.10,NA,XeAL00229,N11,10,u,d0,11:16:55 AM,17.63,1.6,2,1,37,64,37,58,N,11
191,C,B,98,neg,i191,Reporter.intensity.11,NA,XeAL00229,N11,11,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,C,B,98,m,i192,Reporter.intensity.12,C1,XeAL00229,N11,12,m,d0,10:32:18 AM,22.47,1.57,2,1,33,52,37,58,N,11
193,C,B,98,m,i193,Reporter.intensity.13,C1,XeAL00229,N11,13,m,d0,10:32:20 AM,31.19,1.8,2,1,37,52,37,58,N,11
194,C,B,98,m,i194,Reporter.intensity.14,C1,XeAL00229,N11,14,m,d0,10:32:22 AM,21.67,1.37,2,1,41,52,37,58,N,11
195,C,B,98,m,i195,Reporter.intensity.15,C1,XeAL00229,N11,15,m,d0,10:32:39 AM,24.04,1.56,2,1,31,56,37,58,N,11
196,C,B,98,m,i196,Reporter.intensity.16,C1,XeAL00229,N11,16,m,d0,10:32:40 AM,25.24,1.43,2,1,35,56,37,58,N,11
197,C,B,98,m,i197,Reporter.intensity.17,C1,XeAL00229,N11,17,m,d0,10:32:43 AM,26.2,1.57,2,1,39,56,37,58,N,11
198,C,B,98,u,i198,Reporter.intensity.18,NA,XeAL00229,N11,18,u,d0,11:16:22 AM,18.9,1.34,2,1,43,56,37,58,N,11
199,C,B,99,carrier,i199,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,C,B,99,reference,i200,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,C,B,99,unused,i201,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,C,B,99,unused,i202,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,C,B,99,u,i203,Reporter.intensity.5,NA,XeAL00230,N12,5,u,d0,11:16:44 AM,19.17,1.53,2,1,57,60,59,58,N,12
204,C,B,99,u,i204,Reporter.intensity.6,NA,XeAL00230,N12,6,u,d0,11:16:45 AM,19.96,1.4,2,1,61,60,59,58,N,12
205,C,B,99,u,i205,Reporter.intensity.7,NA,XeAL00230,N12,7,u,d0,11:16:47 AM,21.15,1.69,2,1,65,60,59,58,N,12
206,C,B,99,u,i206,Reporter.intensity.8,NA,XeAL00230,N12,8,u,d0,11:16:57 AM,22.7,1.41,2,1,55,64,59,58,N,12
207,C,B,99,u,i207,Reporter.intensity.9,NA,XeAL00230,N12,9,u,d0,11:16:59 AM,22.25,1.62,2,1,59,64,59,58,N,12
208,C,B,99,neg,i208,Reporter.intensity.10,NA,XeAL00230,N12,10,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,C,B,99,m,i209,Reporter.intensity.11,C1,XeAL00230,N12,11,m,d0,10:32:24 AM,25.7,1.52,2,1,55,52,59,58,N,12
210,C,B,99,m,i210,Reporter.intensity.12,C1,XeAL00230,N12,12,m,d0,10:32:27 AM,22.85,1.65,2,1,59,52,59,58,N,12
211,C,B,99,m,i211,Reporter.intensity.13,C1,XeAL00230,N12,13,m,d0,10:32:29 AM,26.52,1.43,2,1,63,52,59,58,N,12
212,C,B,99,m,i212,Reporter.intensity.14,C1,XeAL00230,N12,14,m,d0,10:32:47 AM,24.93,1.64,2,1,53,56,59,58,N,12
213,C,B,99,m,i213,Reporter.intensity.15,C1,XeAL00230,N12,15,m,d0,10:32:48 AM,26.68,1.51,2,1,57,56,59,58,N,12
214,C,B,99,m,i214,Reporter.intensity.16,C1,XeAL00230,N12,16,m,d0,10:32:50 AM,24.77,1.64,2,1,61,56,59,58,N,12
215,C,B,99,u,i215,Reporter.intensity.17,NA,XeAL00230,N12,17,u,d0,11:16:24 AM,20.06,1.48,2,1,65,56,59,58,N,12
216,C,B,99,u,i216,Reporter.intensity.18,NA,XeAL00230,N12,18,u,d0,11:16:42 AM,18.98,1.64,2,1,53,60,59,58,N,12
217,C,B,100,carrier,i217,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,C,B,100,reference,i218,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,C,B,100,unused,i219,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,C,B,100,unused,i220,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,C,B,100,m,i221,Reporter.intensity.5,C1,XeAL00231,N13,5,m,d0,10:20:30 AM,25.35,1.54,1,1,11,8,15,14,N,13
222,C,B,100,m,i222,Reporter.intensity.6,C1,XeAL00231,N13,6,m,d0,10:20:32 AM,26.36,1.32,1,1,15,8,15,14,N,13
223,C,B,100,m,i223,Reporter.intensity.7,NA,XeAL00231,N13,7,m,d0,10:20:34 AM,22.4,1.37,1,1,19,8,15,14,N,13
224,C,B,100,m,i224,Reporter.intensity.8,C1,XeAL00231,N13,8,m,d0,10:20:54 AM,29.78,1.42,1,1,9,12,15,14,N,13
225,C,B,100,m,i225,Reporter.intensity.9,C1,XeAL00231,N13,9,m,d0,10:20:56 AM,22.39,1.67,1,1,13,12,15,14,N,13
226,C,B,100,m,i226,Reporter.intensity.10,NA,XeAL00231,N13,10,m,d0,10:20:59 AM,26.77,1.36,1,1,17,12,15,14,N,13
227,C,B,100,m,i227,Reporter.intensity.11,C2,XeAL00231,N13,11,m,d0,10:21:01 AM,25.17,1.92,1,1,21,12,15,14,N,13
228,C,B,100,u,i228,Reporter.intensity.12,NA,XeAL00231,N13,12,u,d0,11:06:08 AM,20.29,1.44,1,1,9,16,15,14,N,13
229,C,B,100,u,i229,Reporter.intensity.13,NA,XeAL00231,N13,13,u,d0,11:06:10 AM,18.98,1.46,1,1,13,16,15,14,N,13
230,C,B,100,u,i230,Reporter.intensity.14,NA,XeAL00231,N13,14,u,d0,11:06:13 AM,18.47,1.36,1,1,17,16,15,14,N,13
231,C,B,100,u,i231,Reporter.intensity.15,NA,XeAL00231,N13,15,u,d0,11:06:15 AM,19.15,1.3,1,1,21,16,15,14,N,13
232,C,B,100,u,i232,Reporter.intensity.16,NA,XeAL00231,N13,16,u,d0,11:06:35 AM,20.24,1.6,1,1,11,20,15,14,N,13
233,C,B,100,u,i233,Reporter.intensity.17,NA,XeAL00231,N13,17,u,d0,11:06:37 AM,18.16,1.6,1,1,15,20,15,14,N,13
234,C,B,100,neg,i234,Reporter.intensity.18,NA,XeAL00231,N13,18,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,C,B,102,carrier,i235,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,C,B,102,reference,i236,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,C,B,102,unused,i237,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,C,B,102,unused,i238,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,C,B,102,m,i239,Reporter.intensity.5,C1,XeAL00233,N15,5,m,d0,10:20:52 AM,26.18,1.86,1,1,63,8,59,14,N,15
240,C,B,102,m,i240,Reporter.intensity.6,C1,XeAL00233,N15,6,m,d0,10:21:13 AM,25.74,1.68,1,1,53,12,59,14,N,15
241,C,B,102,m,i241,Reporter.intensity.7,C1,XeAL00233,N15,7,m,d0,10:21:17 AM,26.99,1.58,1,1,57,12,59,14,N,15
242,C,B,102,m,i242,Reporter.intensity.8,C1,XeAL00233,N15,8,m,d0,10:21:19 AM,21.79,1.63,1,1,61,12,59,14,N,15
243,C,B,102,m,i243,Reporter.intensity.9,C1,XeAL00233,N15,9,m,d0,10:21:20 AM,24.6,1.57,1,1,65,12,59,14,N,15
244,C,B,102,u,i244,Reporter.intensity.10,NA,XeAL00233,N15,10,u,d0,11:06:26 AM,20.08,1.36,1,1,53,16,59,14,N,15
245,C,B,102,u,i245,Reporter.intensity.11,NA,XeAL00233,N15,11,u,d0,11:06:28 AM,21.58,1.59,1,1,57,16,59,14,N,15
246,C,B,102,u,i246,Reporter.intensity.12,NA,XeAL00233,N15,12,u,d0,11:06:31 AM,19.62,1.44,1,1,61,16,59,14,N,15
247,C,B,102,u,i247,Reporter.intensity.13,NA,XeAL00233,N15,13,u,d0,11:06:33 AM,21.06,1.41,1,1,65,16,59,14,N,15
248,C,B,102,u,i248,Reporter.intensity.14,NA,XeAL00233,N15,14,u,d0,11:06:43 AM,20.5,1.71,1,1,55,20,59,14,N,15
249,C,B,102,u,i249,Reporter.intensity.15,NA,XeAL00233,N15,15,u,d0,11:06:45 AM,18.42,1.39,1,1,59,20,59,14,N,15
250,C,B,102,neg,i250,Reporter.intensity.16,NA,XeAL00233,N15,16,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,C,B,102,m,i251,Reporter.intensity.17,C1,XeAL00233,N15,17,m,d0,10:20:45 AM,21.51,1.39,1,1,55,8,59,14,N,15
252,C,B,102,m,i252,Reporter.intensity.18,C1,XeAL00233,N15,18,m,d0,10:20:47 AM,24.52,1.46,1,1,59,8,59,14,N,15
253,C,B,103,carrier,i253,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,C,B,103,reference,i254,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,C,B,103,unused,i255,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,C,B,103,unused,i256,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,C,B,103,m,i257,Reporter.intensity.5,C1,XeAL00234,N16,5,m,d0,10:21:46 AM,23.46,1.53,1,1,9,34,15,36,N,16
258,C,B,103,m,i258,Reporter.intensity.6,C1,XeAL00234,N16,6,m,d0,10:21:49 AM,28.93,1.58,1,1,13,34,15,36,N,16
259,C,B,103,m,i259,Reporter.intensity.7,C1,XeAL00234,N16,7,m,d0,10:21:51 AM,22.4,1.5,1,1,17,34,15,36,N,16
260,C,B,103,m,i260,Reporter.intensity.8,C1,XeAL00234,N16,8,m,d0,10:21:55 AM,24.45,1.56,1,1,21,34,15,36,N,16
261,C,B,103,u,i261,Reporter.intensity.9,NA,XeAL00234,N16,9,u,d0,11:06:50 AM,21.02,1.5,1,1,9,38,15,36,N,16
262,C,B,103,u,i262,Reporter.intensity.10,NA,XeAL00234,N16,10,u,d0,11:06:52 AM,19.48,1.71,1,1,13,38,15,36,N,16
263,C,B,103,u,i263,Reporter.intensity.11,NA,XeAL00234,N16,11,u,d0,11:06:54 AM,18.99,1.77,1,1,17,38,15,36,N,16
264,C,B,103,u,i264,Reporter.intensity.12,NA,XeAL00234,N16,12,u,d0,11:06:56 AM,17.77,1.43,1,1,21,38,15,36,N,16
265,C,B,103,u,i265,Reporter.intensity.13,NA,XeAL00234,N16,13,u,d0,11:07:15 AM,17.34,1.53,1,1,11,42,15,36,N,16
266,C,B,103,u,i266,Reporter.intensity.14,NA,XeAL00234,N16,14,u,d0,11:07:17 AM,19.99,1.71,1,1,15,42,15,36,N,16
267,C,B,103,neg,i267,Reporter.intensity.15,NA,XeAL00234,N16,15,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,C,B,103,m,i268,Reporter.intensity.16,C1,XeAL00234,N16,16,m,d0,10:21:22 AM,27.53,1.75,1,1,11,30,15,36,N,16
269,C,B,103,m,i269,Reporter.intensity.17,C1,XeAL00234,N16,17,m,d0,10:21:25 AM,26.16,1.69,1,1,15,30,15,36,N,16
270,C,B,103,m,i270,Reporter.intensity.18,C1,XeAL00234,N16,18,m,d0,10:21:26 AM,25.46,1.56,1,1,19,30,15,36,N,16
271,C,B,104,carrier,i271,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,C,B,104,reference,i272,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,C,B,104,unused,i273,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,C,B,104,unused,i274,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,C,B,104,m,i275,Reporter.intensity.5,C1,XeAL00235,N17,5,m,d0,10:22:00 AM,24.16,1.65,1,1,35,34,37,36,N,17
276,C,B,104,m,i276,Reporter.intensity.6,C1,XeAL00235,N17,6,m,d0,10:22:03 AM,25.87,1.86,1,1,39,34,37,36,N,17
277,C,B,104,m,i277,Reporter.intensity.7,C1,XeAL00235,N17,7,m,d0,10:22:06 AM,26.2,1.4,1,1,43,34,37,36,N,17
278,C,B,104,u,i278,Reporter.intensity.8,NA,XeAL00235,N17,8,u,d0,11:06:58 AM,20.08,1.48,1,1,31,38,37,36,N,17
279,C,B,104,u,i279,Reporter.intensity.9,NA,XeAL00235,N17,9,u,d0,11:07:00 AM,17.53,1.73,1,1,35,38,37,36,N,17
280,C,B,104,u,i280,Reporter.intensity.10,NA,XeAL00235,N17,10,u,d0,11:07:02 AM,20.88,1.7,1,1,39,38,37,36,N,17
281,C,B,104,u,i281,Reporter.intensity.11,NA,XeAL00235,N17,11,u,d0,11:07:04 AM,21.79,1.63,1,1,43,38,37,36,N,17
282,C,B,104,u,i282,Reporter.intensity.12,NA,XeAL00235,N17,12,u,d0,11:07:19 AM,22.5,1.89,1,1,33,42,37,36,N,17
283,C,B,104,u,i283,Reporter.intensity.13,NA,XeAL00235,N17,13,u,d0,11:07:21 AM,20.67,1.51,1,1,37,42,37,36,N,17
284,C,B,104,u,i284,Reporter.intensity.14,NA,XeAL00235,N17,14,u,d0,11:07:24 AM,21.29,1.57,1,1,41,42,37,36,N,17
285,C,B,104,m,i285,Reporter.intensity.15,NA,XeAL00235,N17,15,m,d0,10:21:29 AM,28.7,1.45,1,1,33,30,37,36,N,17
286,C,B,104,m,i286,Reporter.intensity.16,C1,XeAL00235,N17,16,m,d0,10:21:32 AM,25.92,1.58,1,1,37,30,37,36,N,17
287,C,B,104,m,i287,Reporter.intensity.17,C1,XeAL00235,N17,17,m,d0,10:21:34 AM,22.7,1.59,1,1,41,30,37,36,N,17
288,C,B,104,m,i288,Reporter.intensity.18,C1,XeAL00235,N17,18,m,d0,10:21:58 AM,29.03,1.55,1,1,31,34,37,36,N,17
289,C,B,107,carrier,i289,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,C,B,107,reference,i290,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,C,B,107,unused,i291,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,C,B,107,unused,i292,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,C,B,107,u,i293,Reporter.intensity.5,NA,XeAL00238,N20,5,u,d0,11:07:46 AM,20.24,1.89,1,1,31,60,37,58,N,20
294,C,B,107,u,i294,Reporter.intensity.6,NA,XeAL00238,N20,6,u,d0,11:07:48 AM,19.01,1.68,1,1,35,60,37,58,N,20
295,C,B,107,u,i295,Reporter.intensity.7,NA,XeAL00238,N20,7,u,d0,11:07:50 AM,18.13,1.59,1,1,39,60,37,58,N,20
296,C,B,107,u,i296,Reporter.intensity.8,NA,XeAL00238,N20,8,u,d0,11:07:53 AM,19.48,1.53,1,1,43,60,37,58,N,20
297,C,B,107,u,i297,Reporter.intensity.9,NA,XeAL00238,N20,9,u,d0,11:08:09 AM,24.37,1.61,1,1,33,64,37,58,N,20
298,C,B,107,u,i298,Reporter.intensity.10,NA,XeAL00238,N20,10,u,d0,11:08:13 AM,18.9,1.42,1,1,37,64,37,58,N,20
299,C,B,107,neg,i299,Reporter.intensity.11,NA,XeAL00238,N20,11,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,C,B,107,m,i300,Reporter.intensity.12,C1,XeAL00238,N20,12,m,d0,10:22:27 AM,24.16,1.85,1,1,33,52,37,58,N,20
301,C,B,107,m,i301,Reporter.intensity.13,C1,XeAL00238,N20,13,m,d0,10:22:29 AM,27.26,1.36,1,1,37,52,37,58,N,20
302,C,B,107,m,i302,Reporter.intensity.14,C1,XeAL00238,N20,14,m,d0,10:22:31 AM,27.67,1.43,1,1,41,52,37,58,N,20
303,C,B,107,m,i303,Reporter.intensity.15,C1,XeAL00238,N20,15,m,d0,10:22:49 AM,32.95,1.7,1,1,31,56,37,58,N,20
304,C,B,107,m,i304,Reporter.intensity.16,C1,XeAL00238,N20,16,m,d0,10:22:50 AM,25.3,1.91,1,1,35,56,37,58,N,20
305,C,B,107,m,i305,Reporter.intensity.17,NA,XeAL00238,N20,17,m,d0,10:22:53 AM,21.7,1.73,1,1,39,56,37,58,N,20
306,C,B,107,u,i306,Reporter.intensity.18,NA,XeAL00238,N20,18,u,d0,11:07:33 AM,20.86,1.8,1,1,43,56,37,58,N,20
307,C,B,108,carrier,i307,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,C,B,108,reference,i308,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,C,B,108,unused,i309,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,C,B,108,unused,i310,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,C,B,108,u,i311,Reporter.intensity.5,NA,XeAL00239,N21,5,u,d0,11:07:58 AM,17.34,1.4,1,1,57,60,59,58,N,21
312,C,B,108,u,i312,Reporter.intensity.6,NA,XeAL00239,N21,6,u,d0,11:08:00 AM,17.77,1.61,1,1,61,60,59,58,N,21
313,C,B,108,u,i313,Reporter.intensity.7,NA,XeAL00239,N21,7,u,d0,11:08:02 AM,17.96,1.63,1,1,65,60,59,58,N,21
314,C,B,108,u,i314,Reporter.intensity.8,NA,XeAL00239,N21,8,u,d0,11:08:15 AM,18.82,1.45,1,1,55,64,59,58,N,21
315,C,B,108,u,i315,Reporter.intensity.9,NA,XeAL00239,N21,9,u,d0,11:08:18 AM,18.69,1.48,1,1,59,64,59,58,N,21
316,C,B,108,neg,i316,Reporter.intensity.10,NA,XeAL00239,N21,10,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,C,B,108,m,i317,Reporter.intensity.11,C1,XeAL00239,N21,11,m,d0,10:22:34 AM,23.2,1.48,1,1,55,52,59,58,N,21
318,C,B,108,m,i318,Reporter.intensity.12,C1,XeAL00239,N21,12,m,d0,10:22:36 AM,27.44,1.57,1,1,59,52,59,58,N,21
319,C,B,108,m,i319,Reporter.intensity.13,NA,XeAL00239,N21,13,m,d0,10:22:39 AM,27.19,1.73,1,1,63,52,59,58,N,21
320,C,B,108,m,i320,Reporter.intensity.14,C1,XeAL00239,N21,14,m,d0,10:22:55 AM,23.96,1.64,1,1,53,56,59,58,N,21
321,C,B,108,m,i321,Reporter.intensity.15,C1,XeAL00239,N21,15,m,d0,10:22:59 AM,23.79,1.44,1,1,57,56,59,58,N,21
322,C,B,108,m,i322,Reporter.intensity.16,C1,XeAL00239,N21,16,m,d0,10:23:01 AM,25.47,1.68,1,1,61,56,59,58,N,21
323,C,B,108,u,i323,Reporter.intensity.17,NA,XeAL00239,N21,17,u,d0,11:07:35 AM,23.69,1.53,1,1,65,56,59,58,N,21
324,C,B,108,u,i324,Reporter.intensity.18,NA,XeAL00239,N21,18,u,d0,11:07:55 AM,18.24,1.58,1,1,53,60,59,58,N,21
325,C,B,109,carrier,i325,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,C,B,109,reference,i326,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,C,B,109,unused,i327,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,C,B,109,unused,i328,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,C,B,109,m,i329,Reporter.intensity.5,C1,XeAL00240,N22,5,m,d0,10:23:04 AM,26.52,1.67,1,2,11,8,15,14,N,22
330,C,B,109,m,i330,Reporter.intensity.6,C1,XeAL00240,N22,6,m,d0,10:23:07 AM,24.17,1.65,1,2,15,8,15,14,N,22
331,C,B,109,m,i331,Reporter.intensity.7,C2,XeAL00240,N22,7,m,d0,10:23:09 AM,24.87,1.79,1,2,19,8,15,14,N,22
332,C,B,109,m,i332,Reporter.intensity.8,C1,XeAL00240,N22,8,m,d0,10:23:23 AM,22.83,1.77,1,2,9,12,15,14,N,22
333,C,B,109,m,i333,Reporter.intensity.9,C1,XeAL00240,N22,9,m,d0,10:23:27 AM,22.94,1.49,1,2,13,12,15,14,N,22
334,C,B,109,m,i334,Reporter.intensity.10,C1,XeAL00240,N22,10,m,d0,10:23:29 AM,29.38,1.88,1,2,17,12,15,14,N,22
335,C,B,109,m,i335,Reporter.intensity.11,C1,XeAL00240,N22,11,m,d0,10:23:31 AM,27.26,1.48,1,2,21,12,15,14,N,22
336,C,B,109,u,i336,Reporter.intensity.12,NA,XeAL00240,N22,12,u,d0,11:08:19 AM,16.99,1.48,1,2,9,16,15,14,N,22
337,C,B,109,u,i337,Reporter.intensity.13,NA,XeAL00240,N22,13,u,d0,11:08:22 AM,19.51,1.81,1,2,13,16,15,14,N,22
338,C,B,109,u,i338,Reporter.intensity.14,NA,XeAL00240,N22,14,u,d0,11:08:24 AM,19.34,1.73,1,2,17,16,15,14,N,22
339,C,B,109,u,i339,Reporter.intensity.15,NA,XeAL00240,N22,15,u,d0,11:08:26 AM,20.66,1.57,1,2,21,16,15,14,N,22
340,C,B,109,u,i340,Reporter.intensity.16,NA,XeAL00240,N22,16,u,d0,11:08:46 AM,18.65,1.66,1,2,11,20,15,14,N,22
341,C,B,109,u,i341,Reporter.intensity.17,NA,XeAL00240,N22,17,u,d0,11:08:48 AM,19.2,1.61,1,2,15,20,15,14,N,22
342,C,B,109,neg,i342,Reporter.intensity.18,NA,XeAL00240,N22,18,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,C,B,110,carrier,i343,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,C,B,110,reference,i344,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,C,B,110,unused,i345,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,C,B,110,unused,i346,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,C,B,110,m,i347,Reporter.intensity.5,C2,XeAL00241,N23,5,m,d0,10:23:13 AM,23.21,1.73,1,2,37,8,37,14,N,23
348,C,B,110,m,i348,Reporter.intensity.6,C1,XeAL00241,N23,6,m,d0,10:23:15 AM,23.34,1.52,1,2,41,8,37,14,N,23
349,C,B,110,m,i349,Reporter.intensity.7,NA,XeAL00241,N23,7,m,d0,10:23:33 AM,27.7,1.64,1,2,31,12,37,14,N,23
350,C,B,110,m,i350,Reporter.intensity.8,C1,XeAL00241,N23,8,m,d0,10:23:36 AM,28.39,1.46,1,2,35,12,37,14,N,23
351,C,B,110,m,i351,Reporter.intensity.9,C1,XeAL00241,N23,9,m,d0,10:23:39 AM,23.56,1.78,1,2,39,12,37,14,N,23
352,C,B,110,m,i352,Reporter.intensity.10,C1,XeAL00241,N23,10,m,d0,10:23:40 AM,23.76,1.65,1,2,43,12,37,14,N,23
353,C,B,110,u,i353,Reporter.intensity.11,NA,XeAL00241,N23,11,u,d0,11:08:29 AM,19.04,1.59,1,2,31,16,37,14,N,23
354,C,B,110,u,i354,Reporter.intensity.12,NA,XeAL00241,N23,12,u,d0,11:08:31 AM,18.34,1.89,1,2,35,16,37,14,N,23
355,C,B,110,u,i355,Reporter.intensity.13,NA,XeAL00241,N23,13,u,d0,11:08:32 AM,20.42,1.73,1,2,39,16,37,14,N,23
356,C,B,110,u,i356,Reporter.intensity.14,NA,XeAL00241,N23,14,u,d0,11:08:34 AM,17.25,1.39,1,2,43,16,37,14,N,23
357,C,B,110,u,i357,Reporter.intensity.15,NA,XeAL00241,N23,15,u,d0,11:08:50 AM,19.42,1.52,1,2,33,20,37,14,N,23
358,C,B,110,u,i358,Reporter.intensity.16,NA,XeAL00241,N23,16,u,d0,11:08:54 AM,18.65,1.83,1,2,37,20,37,14,N,23
359,C,B,110,neg,i359,Reporter.intensity.17,NA,XeAL00241,N23,17,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,C,B,110,m,i360,Reporter.intensity.18,C1,XeAL00241,N23,18,m,d0,10:23:11 AM,25.12,1.33,1,2,33,8,37,14,N,23
